,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
0,DnS,66,25310,2625,24.0,149.0,808,Protoss,1,replays/all\001bf0a2e6624544b051e1ebf649b480.SC2Replay
1,Clem,46,28154,5825,96.0,174.0,836,Terraner,0,replays/all\001bf0a2e6624544b051e1ebf649b480.SC2Replay
2,ShoWTimE,80,46365,2650,30.0,200.0,1058,Protoss,1,replays/all\00228494d6e24d0bbe0bd6404a111639.SC2Replay
3,HeroMarine,72,39176,9750,126.0,200.0,1035,Terraner,0,replays/all\00228494d6e24d0bbe0bd6404a111639.SC2Replay
4,Happy,35,22633,800,14.0,70.0,555,Terraner,1,replays/all\0030145200c74cfcaefed6b5f8971888.SC2Replay
5,SortOf,32,6646,1100,11.0,52.0,413,Zerg,0,replays/all\0030145200c74cfcaefed6b5f8971888.SC2Replay
6,Kelazhur,66,22585,2375,40.0,117.0,627,Terraner,1,replays/all\00371f7ff6a34e389fb78bfc17bf34b0.SC2Replay
7,Nerchio,72,16884,3750,40.0,120.0,630,Zerg,0,replays/all\00371f7ff6a34e389fb78bfc17bf34b0.SC2Replay
8,iGiA,45,7361,1400,9.0,74.0,390,Zerg,1,replays/all\003c1f2e362242c698c21063bfcc4d6f.SC2Replay
9,iGXiGua,34,8488,2125,26.5,74.0,390,Zerg,0,replays/all\003c1f2e362242c698c21063bfcc4d6f.SC2Replay
10,Trap,61,48518,4985,50.0,196.0,1018,Protoss,0,replays/all\00447901828e469cb1adc278e536fa77.SC2Replay
11,Reynor,77,48352,9950,110.0,200.0,934,Zerg,1,replays/all\00447901828e469cb1adc278e536fa77.SC2Replay
12,Ziggy,77,35585,6800,106.0,181.0,917,Terraner,0,replays/all\00467779685e4f51a1e2f189a4e8fd91.SC2Replay
13,Namshar,74,53148,10475,113.5,200.0,965,Zerg,1,replays/all\00467779685e4f51a1e2f189a4e8fd91.SC2Replay
14,uThermal,68,11226,2775,45.0,133.0,585,Terraner,1,replays/all\004d89992e124caeb59e0e9e85a8a06a.SC2Replay
15,Scarlett,71,16162,3850,34.0,130.0,582,Zerg,0,replays/all\004d89992e124caeb59e0e9e85a8a06a.SC2Replay
16,Nerchio,13,2423,1150,13.0,30.0,235,Zerg,1,replays/all\0058ba8ba845407eb1ff02e788a85d51.SC2Replay
17,Cham,19,3477,850,9.0,36.0,234,Zerg,0,replays/all\0058ba8ba845407eb1ff02e788a85d51.SC2Replay
18,NonY,46,11198,900,11.0,70.0,414,Protoss,0,replays/all\00850085d74f4a4d8a97ed9fc5b775d3.SC2Replay
19,Namshar,56,6091,1700,10.0,90.0,417,Zerg,1,replays/all\00850085d74f4a4d8a97ed9fc5b775d3.SC2Replay
20,soul,57,23323,3450,53.0,141.0,676,Terraner,0,replays/all\0085e5bcbcdd41d7809f7429a46d8bbf.SC2Replay
21,MaNa,67,21684,2800,26.0,141.0,653,Protoss,1,replays/all\0085e5bcbcdd41d7809f7429a46d8bbf.SC2Replay
22,uThermal,25,3721,600,6.0,39.0,266,Terraner,1,replays/all\008796e8147b4c24badbf44afbff07cc.SC2Replay
23,TestingThree,22,5854,825,8.5,36.0,301,Zerg,0,replays/all\008796e8147b4c24badbf44afbff07cc.SC2Replay
24,PtitDrogo,40,10448,1925,21.0,70.0,518,Protoss,0,replays/all\008cc52a6b1548e992f98b81e17f1465.SC2Replay
25,Has,40,11690,1300,14.0,78.0,485,Protoss,1,replays/all\008cc52a6b1548e992f98b81e17f1465.SC2Replay
26,HeroMarine,26,4439,300,4.0,31.0,254,Terraner,0,replays/all\008ec6a2ed6040388074d60d9414aec3.SC2Replay
27,TYTY,24,3757,100,1.0,31.0,232,Terraner,1,replays/all\008ec6a2ed6040388074d60d9414aec3.SC2Replay
28,Serral,57,26503,10350,135.0,200.0,974,Zerg,1,replays/all\00955452515c4560ae3f12fe70872eb5.SC2Replay
29,TRUE,41,30452,11050,159.0,200.0,1003,Zerg,0,replays/all\00955452515c4560ae3f12fe70872eb5.SC2Replay
30,Scarlett,14,3180,500,6.0,22.0,180,Zerg,1,replays/all\0097cad75a0e404a936cf28ae3ef67d1.SC2Replay
31,Serral,17,2711,400,4.0,28.0,197,Zerg,0,replays/all\0097cad75a0e404a936cf28ae3ef67d1.SC2Replay
32,viOLet,62,21694,6650,90.0,154.0,695,Zerg,1,replays/all\009b567c50e1468ca20af4aa3726f6bd.SC2Replay
33,MarineLorD,68,21293,3225,52.0,117.0,688,Terraner,0,replays/all\009b567c50e1468ca20af4aa3726f6bd.SC2Replay
34,Has,48,13812,250,4.0,85.0,489,Protoss,1,replays/all\00b4ee21ff484d3cb326f9a19e574781.SC2Replay
35,Rex,52,7738,2075,16.5,98.0,443,Zerg,0,replays/all\00b4ee21ff484d3cb326f9a19e574781.SC2Replay
36,State,27,4589,550,6.0,46.0,261,Protoss,0,replays/all\00b612edc78c4a818fa4405db3bfe3fd.SC2Replay
37,PiLiPiLi,23,4089,600,8.0,39.0,252,Protoss,1,replays/all\00b612edc78c4a818fa4405db3bfe3fd.SC2Replay
38,Optimus,66,40998,8000,120.0,196.0,934,Terraner,1,replays/all\00c26072d8ec4c699dab9154900aa769.SC2Replay
39,LiquidTLO,74,57408,12300,124.0,200.0,1016,Zerg,0,replays/all\00c26072d8ec4c699dab9154900aa769.SC2Replay
40,Sen,37,6559,1450,14.0,52.0,356,Zerg,1,replays/all\00d09303c8c54d52980881fdac912b8f.SC2Replay
41,Rose,35,7417,950,7.0,52.0,325,Zerg,0,replays/all\00d09303c8c54d52980881fdac912b8f.SC2Replay
42,Seither,35,8308,1350,22.0,62.0,404,Terraner,1,replays/all\00d5a392e2c347aab0dc2a19ea2f86ec.SC2Replay
43,Probe,46,7590,875,8.0,62.0,401,Protoss,0,replays/all\00d5a392e2c347aab0dc2a19ea2f86ec.SC2Replay
44,Zest,64,23041,2525,27.0,133.0,653,Protoss,1,replays/all\00f9958cffb34e24a277e76ee34c211f.SC2Replay
45,Stephano,64,20882,5375,67.5,138.0,658,Zerg,0,replays/all\00f9958cffb34e24a277e76ee34c211f.SC2Replay
46,MaNa,28,9233,1075,12.0,47.0,364,Protoss,1,replays/all\00fdc8fa93474b1196b9a36188f21bc8.SC2Replay
47,Caliber,23,5597,1250,14.0,47.0,292,Protoss,0,replays/all\00fdc8fa93474b1196b9a36188f21bc8.SC2Replay
48,Zanster,35,4147,1050,8.0,44.0,297,Zerg,0,replays/all\01001c0e9ccc48658a47a2e0698fd71e.SC2Replay
49,OGZest,34,3984,500,6.0,46.0,294,Protoss,1,replays/all\01001c0e9ccc48658a47a2e0698fd71e.SC2Replay
50,DPGZest,61,21426,2350,25.0,118.0,599,Protoss,0,replays/all\01094d93b41345728dfc0abccc73031f.SC2Replay
51,AgoElazer,68,18393,4800,52.0,130.0,564,Zerg,1,replays/all\01094d93b41345728dfc0abccc73031f.SC2Replay
52,SortOf,27,10607,950,7.0,52.0,421,Zerg,1,replays/all\011d7113195f4b5481fa74ccf066a19d.SC2Replay
53,Snute,24,7866,925,6.5,52.0,420,Zerg,0,replays/all\011d7113195f4b5481fa74ccf066a19d.SC2Replay
54,GogojOey,49,15634,4300,42.0,106.0,524,Zerg,1,replays/all\0120e4e04bba43a78e3a060a3245b3c8.SC2Replay
55,Stephano,42,11287,2750,30.0,84.0,519,Zerg,0,replays/all\0120e4e04bba43a78e3a060a3245b3c8.SC2Replay
56,PtitDrogo,25,5118,900,10.0,39.0,270,Protoss,1,replays/all\01214a961cf84563963e40d1b4919cd3.SC2Replay
57,Creature,23,4762,900,10.0,39.0,276,Protoss,0,replays/all\01214a961cf84563963e40d1b4919cd3.SC2Replay
58,Serral,42,7954,3150,35.0,92.0,448,Zerg,0,replays/all\012992fb450a422699bcf83456ae082d.SC2Replay
59,Lambo,42,10351,3150,38.0,100.0,451,Zerg,1,replays/all\012992fb450a422699bcf83456ae082d.SC2Replay
60,MaSa,46,13918,2275,38.0,86.0,535,Terraner,1,replays/all\012a8690e60d4a13bca315233aab03d0.SC2Replay
61,PtitDrogo,61,15585,775,9.0,117.0,574,Protoss,0,replays/all\012a8690e60d4a13bca315233aab03d0.SC2Replay
62,HeroMarine,72,38436,7925,111.0,188.0,1053,Terraner,0,replays/all\013573f2c5d04422a9a847200d41a2d4.SC2Replay
63,uThermal,65,70501,8150,130.0,200.0,1230,Terraner,1,replays/all\013573f2c5d04422a9a847200d41a2d4.SC2Replay
64,PartinG,31,10880,1350,14.0,62.0,507,Protoss,0,replays/all\01486d4a977a41b285f4ac9c99502a0c.SC2Replay
65,Patience,42,12072,350,4.0,62.0,495,Protoss,1,replays/all\01486d4a977a41b285f4ac9c99502a0c.SC2Replay
66,HellraiseR,70,36957,1700,18.0,149.0,837,Protoss,0,replays/all\0151e5d7a7b14a7997878c040e0ebea2.SC2Replay
67,DeMusliM,65,33096,6025,92.0,157.0,767,Terraner,1,replays/all\0151e5d7a7b14a7997878c040e0ebea2.SC2Replay
68,Rogue,56,19514,4025,45.5,130.0,640,Zerg,0,replays/all\01553bd2a85a418998f6cebdd6dfb49d.SC2Replay
69,DPGDark,58,21325,4350,50.0,122.0,650,Zerg,1,replays/all\01553bd2a85a418998f6cebdd6dfb49d.SC2Replay
70,Elazer,85,32405,5025,54.5,176.0,649,Zerg,1,replays/all\016fd313c2cc450e89bca66b01161023.SC2Replay
71,MMA,68,23099,3000,46.0,157.0,648,Terraner,0,replays/all\016fd313c2cc450e89bca66b01161023.SC2Replay
72,ExpecT,67,30394,6825,109.0,189.0,859,Terraner,1,replays/all\017ada3c1eb34c578b2ae453bfd1c9b2.SC2Replay
73,Rex,73,48630,10750,109.0,192.0,895,Zerg,0,replays/all\017ada3c1eb34c578b2ae453bfd1c9b2.SC2Replay
74,Reynor,43,8989,3450,39.0,90.0,517,Zerg,1,replays/all\0186850fd6c64782b23fcc7805cbf3ce.SC2Replay
75,HeroMarine,51,13585,1400,25.0,93.0,517,Terraner,0,replays/all\0186850fd6c64782b23fcc7805cbf3ce.SC2Replay
76,liquidthermy,43,18674,3550,48.0,102.0,755,Terraner,0,replays/all\018a98eb1d884f738370e1efd62585d9.SC2Replay
77,Kelazhur,56,21811,3900,49.0,117.0,756,Terraner,1,replays/all\018a98eb1d884f738370e1efd62585d9.SC2Replay
78,Raze,63,43618,6025,96.0,173.0,948,Terraner,0,replays/all\019caa61779643789ad804e8962f6749.SC2Replay
79,Probe,62,38663,3700,41.0,200.0,947,Protoss,1,replays/all\019caa61779643789ad804e8962f6749.SC2Replay
80,Zanster,67,17682,5000,45.0,152.0,587,Zerg,1,replays/all\01a72a97f1d84e9db6462f70119e5804.SC2Replay
81,Drunkenboi,54,13965,2950,45.0,117.0,583,Terraner,0,replays/all\01a72a97f1d84e9db6462f70119e5804.SC2Replay
82,PiLiPiLi,23,10702,1100,12.0,55.0,358,Protoss,0,replays/all\01ade5c6c13d4659b1957558c045d3bf.SC2Replay
83,Zest,28,6696,1250,14.0,54.0,341,Protoss,1,replays/all\01ade5c6c13d4659b1957558c045d3bf.SC2Replay
84,Serral,78,23368,5575,50.5,152.0,722,Zerg,1,replays/all\01ce5e8fcf934a8c965091f6568210ca.SC2Replay
85,YoutubeTY,65,22799,4375,70.0,149.0,752,Terraner,0,replays/all\01ce5e8fcf934a8c965091f6568210ca.SC2Replay
86,Reynor,43,7066,2125,23.5,74.0,406,Zerg,1,replays/all\01debf4e1a114051a569c816a848afc8.SC2Replay
87,AGOElazer,38,13294,3275,30.5,76.0,474,Zerg,0,replays/all\01debf4e1a114051a569c816a848afc8.SC2Replay
88,GogojOey,36,7472,2100,16.0,84.0,392,Zerg,0,replays/all\01e941712e92471399312890e265881a.SC2Replay
89,INnoVation,35,9595,1750,26.0,62.0,449,Terraner,1,replays/all\01e941712e92471399312890e265881a.SC2Replay
90,SortOf,66,39235,12425,120.5,200.0,852,Zerg,1,replays/all\01f1e8ae2723452c88c7dd33b71894b2.SC2Replay
91,ArT,65,27039,1725,19.0,125.0,667,Protoss,0,replays/all\01f1e8ae2723452c88c7dd33b71894b2.SC2Replay
92,Snute,82,13765,2400,20.0,120.0,593,Zerg,1,replays/all\01f46a6dc31c49a782e52e13fc9d2b6b.SC2Replay
93,Harstem,67,21080,1425,15.0,101.0,584,Protoss,0,replays/all\01f46a6dc31c49a782e52e13fc9d2b6b.SC2Replay
94,AGOElazer,50,11635,3200,40.0,106.0,508,Zerg,1,replays/all\01f543177537403397e92e7703f5f63e.SC2Replay
95,Vanya,34,12647,4475,57.5,114.0,546,Zerg,0,replays/all\01f543177537403397e92e7703f5f63e.SC2Replay
96,Patience,26,4900,700,8.0,39.0,268,Protoss,0,replays/all\01feb8bef10842d2858a1551df038074.SC2Replay
97,LiquidMaNa,25,3053,350,4.0,31.0,216,Protoss,1,replays/all\01feb8bef10842d2858a1551df038074.SC2Replay
98,Rogue,41,12084,3125,34.5,90.0,537,Zerg,0,replays/all\02034a112d814b47b29607dd2b9277b1.SC2Replay
99,Solar,42,7772,3200,35.0,98.0,538,Zerg,1,replays/all\02034a112d814b47b29607dd2b9277b1.SC2Replay
100,MaSa,23,3472,200,2.0,31.0,222,Terraner,0,replays/all\0218e457157e4bb9bc6bb832c8de9ef2.SC2Replay
101,uThermal,21,2212,400,4.0,31.0,241,Terraner,1,replays/all\0218e457157e4bb9bc6bb832c8de9ef2.SC2Replay
102,llllllllllll,41,16328,1800,22.0,78.0,480,Protoss,0,replays/all\022040ecd2f4446eb3146d97930dca39.SC2Replay
103,soO,54,10651,3925,41.5,106.0,499,Zerg,1,replays/all\022040ecd2f4446eb3146d97930dca39.SC2Replay
104,Revolution,64,50659,8175,71.5,144.0,847,Zerg,1,replays/all\0220453eb72e47ff94ea4b22352a4235.SC2Replay
105,BackupB,50,28430,5600,78.0,149.0,858,Terraner,0,replays/all\0220453eb72e47ff94ea4b22352a4235.SC2Replay
106,PandaBearMe,51,26970,3575,34.5,130.0,759,Zerg,1,replays/all\02236c8fd2c44af7b282f9334a371cb3.SC2Replay
107,Hymy,48,37118,1450,16.0,78.0,735,Protoss,0,replays/all\02236c8fd2c44af7b282f9334a371cb3.SC2Replay
108,Serral,43,9602,3025,33.5,90.0,466,Zerg,0,replays/all\022767e3291c49aea5ed94d8958b5321.SC2Replay
109,Zest,45,10651,1575,16.0,86.0,489,Protoss,1,replays/all\022767e3291c49aea5ed94d8958b5321.SC2Replay
110,ViBE,15,3993,1000,13.0,36.0,261,Zerg,1,replays/all\022be8154e7f4f7789eb9ffdff3ab0c1.SC2Replay
111,Allaryce,14,3047,750,7.0,22.0,195,Zerg,0,replays/all\022be8154e7f4f7789eb9ffdff3ab0c1.SC2Replay
112,Apogee,27,8997,350,5.0,47.0,349,Terraner,0,replays/all\02416d1b667e42d08d20416e40756707.SC2Replay
113,Drunkenboi,31,5519,1125,14.0,54.0,348,Terraner,1,replays/all\02416d1b667e42d08d20416e40756707.SC2Replay
114,PSiArc,73,44444,5400,69.0,181.0,882,Terraner,0,replays/all\024397f44fe54c98b26b69c2b8fb4ea3.SC2Replay
115,Ryu,82,102020,12200,124.0,200.0,1035,Zerg,1,replays/all\024397f44fe54c98b26b69c2b8fb4ea3.SC2Replay
116,Lambo,85,28586,7700,73.0,192.0,801,Zerg,1,replays/all\0245b79d7de342959c4362fa46d86f77.SC2Replay
117,LiquidMaNa,69,41849,1675,18.0,165.0,763,Protoss,0,replays/all\0245b79d7de342959c4362fa46d86f77.SC2Replay
118,Nerchio,43,11094,2975,33.5,90.0,499,Zerg,1,replays/all\02537067d8e442e78295cc5bcfa99878.SC2Replay
119,Malcolm,33,13107,4725,61.5,106.0,502,Zerg,0,replays/all\02537067d8e442e78295cc5bcfa99878.SC2Replay
120,Elazer,35,12749,2150,22.0,68.0,539,Zerg,0,replays/all\025a9fba264743aa9bc4c7e6d05929eb.SC2Replay
121,Scarlett,42,15672,2500,26.0,68.0,544,Zerg,1,replays/all\025a9fba264743aa9bc4c7e6d05929eb.SC2Replay
122,ByuN,56,53941,6425,110.0,188.0,1063,Terraner,0,replays/all\025c28d1745341589405b6e7f1ffd6c9.SC2Replay
123,Soulkey,71,43049,10050,95.0,166.0,1049,Zerg,1,replays/all\025c28d1745341589405b6e7f1ffd6c9.SC2Replay
124,PtitDrogo,67,13375,1925,21.0,109.0,540,Protoss,1,replays/all\026e4997313143efa4b89fb1f5057c68.SC2Replay
125,SortOf,66,13927,5500,56.0,136.0,596,Zerg,0,replays/all\026e4997313143efa4b89fb1f5057c68.SC2Replay
126,TYTY,47,13202,1975,30.0,94.0,503,Terraner,1,replays/all\0278ef31567745f4beb4e2d114804c25.SC2Replay
127,Stats,47,14489,1150,14.0,94.0,493,Protoss,0,replays/all\0278ef31567745f4beb4e2d114804c25.SC2Replay
128,Lambo,68,12638,3650,35.0,122.0,536,Zerg,0,replays/all\027938384d8b4e4d9f034cb33b6e5b5a.SC2Replay
129,Harstem,56,14020,1000,12.0,109.0,526,Protoss,1,replays/all\027938384d8b4e4d9f034cb33b6e5b5a.SC2Replay
130,MightyKiwi,49,23767,5450,73.0,130.0,727,Zerg,0,replays/all\028116cff6d14b1e8c1ca7a7f477497b.SC2Replay
131,PandaBearMe,63,21939,5075,61.5,130.0,712,Zerg,1,replays/all\028116cff6d14b1e8c1ca7a7f477497b.SC2Replay
132,FireCake,22,7215,1475,21.5,60.0,390,Zerg,1,replays/all\02837265a03242eb96767ba1d27d9ec9.SC2Replay
133,Polt,35,7167,825,12.0,54.0,351,Terraner,0,replays/all\02837265a03242eb96767ba1d27d9ec9.SC2Replay
134,ByuN,66,43708,5850,94.0,173.0,1089,Terraner,1,replays/all\028b81feb99e4f1ab01b649d2fbe34fa.SC2Replay
135,Rogue,76,38762,8450,102.0,200.0,1052,Zerg,0,replays/all\028b81feb99e4f1ab01b649d2fbe34fa.SC2Replay
136,Serral,84,48651,8375,68.5,190.0,842,Zerg,0,replays/all\028b8b7de49b4f9f8e6aff6fe093c8dc.SC2Replay
137,HellraiseR,75,34079,4725,40.0,180.0,786,Protoss,1,replays/all\028b8b7de49b4f9f8e6aff6fe093c8dc.SC2Replay
138,Clem,75,28543,5550,70.0,196.0,905,Terraner,1,replays/all\0293abfa2daa4bbcbe4a31ef8976fdf4.SC2Replay
139,Zanster,90,50715,7875,83.5,200.0,918,Zerg,0,replays/all\0293abfa2daa4bbcbe4a31ef8976fdf4.SC2Replay
140,Serral,34,9271,3800,43.0,90.0,449,Zerg,0,replays/all\02990833f54a4b14ad72b406b2c34e58.SC2Replay
141,Reynor,47,9757,2250,14.0,98.0,445,Zerg,1,replays/all\02990833f54a4b14ad72b406b2c34e58.SC2Replay
142,Ziggy,23,3729,500,5.0,31.0,260,Terraner,1,replays/all\029abd1e7c374bc7ab081b588ddd9250.SC2Replay
143,Allaryce,22,3666,700,6.0,36.0,268,Zerg,0,replays/all\029abd1e7c374bc7ab081b588ddd9250.SC2Replay
144,Drunkenboi,52,38030,6625,98.0,165.0,1102,Terraner,0,replays/all\02bfc63bdd8b4235b4caed6f26d7123a.SC2Replay
145,puCK,59,59726,3400,38.0,157.0,1041,Protoss,1,replays/all\02bfc63bdd8b4235b4caed6f26d7123a.SC2Replay
146,Maru,59,15512,3675,41.0,109.0,588,Terraner,1,replays/all\02cdb7fe40764786a043592dad06ebad.SC2Replay
147,HeRoMaRinE,52,14459,3500,39.0,101.0,576,Terraner,0,replays/all\02cdb7fe40764786a043592dad06ebad.SC2Replay
148,TRUE,40,17447,3750,46.0,98.0,546,Zerg,0,replays/all\02d0e6589f2a407b9bbc7d667fcd9416.SC2Replay
149,PiLiPiLi,62,40878,4500,37.0,133.0,858,Protoss,1,replays/all\02d0e6589f2a407b9bbc7d667fcd9416.SC2Replay
150,Nerchio,25,3252,825,7.5,36.0,277,Zerg,1,replays/all\02d82d7cd181492b82a85db9ce2e79ec.SC2Replay
151,Zanster,15,2991,1050,14.0,30.0,243,Zerg,0,replays/all\02d82d7cd181492b82a85db9ce2e79ec.SC2Replay
152,ShaDoWn,52,14063,1000,11.0,93.0,588,Protoss,1,replays/all\02e36615c85640a8aff6a33ffcf575b9.SC2Replay
153,ZipperTheFly,49,14909,2675,43.0,109.0,585,Terraner,0,replays/all\02e36615c85640a8aff6a33ffcf575b9.SC2Replay
154,Neeb,73,20449,2175,23.0,173.0,671,Protoss,1,replays/all\02e7514926a94550a52d4a2417650a43.SC2Replay
155,TLO,65,15846,7575,77.5,176.0,689,Zerg,0,replays/all\02e7514926a94550a52d4a2417650a43.SC2Replay
156,Silky,24,3616,750,7.0,36.0,232,Zerg,0,replays/all\02ef018e69a843adb5d191fb569cbff6.SC2Replay
157,Jig,16,3649,1000,12.0,36.0,232,Zerg,1,replays/all\02ef018e69a843adb5d191fb569cbff6.SC2Replay
158,Namshar,75,30741,10100,122.0,200.0,809,Zerg,0,replays/all\03117eab878f4799968f227898451284.SC2Replay
159,ShoWTimE,67,28190,4100,47.0,189.0,836,Protoss,1,replays/all\03117eab878f4799968f227898451284.SC2Replay
160,daydrA,42,10849,3225,31.5,90.0,502,Zerg,1,replays/all\0334b98dfb7747fc9a4e56c9ccd17151.SC2Replay
161,NonY,46,13197,1200,10.0,94.0,473,Protoss,0,replays/all\0334b98dfb7747fc9a4e56c9ccd17151.SC2Replay
162,Kelazhur,67,24909,3025,49.0,125.0,689,Terraner,1,replays/all\0338d9d809f54e4897d54dc87bd5797d.SC2Replay
163,ShoWTimE,65,19559,925,10.0,117.0,607,Protoss,0,replays/all\0338d9d809f54e4897d54dc87bd5797d.SC2Replay
164,viOLet,35,12373,1125,11.5,58.0,547,Zerg,0,replays/all\033923debfa248ccab442ccd51dd11f5.SC2Replay
165,Has,45,16190,1500,16.0,70.0,556,Protoss,1,replays/all\033923debfa248ccab442ccd51dd11f5.SC2Replay
166,Creator,61,20149,1975,22.0,133.0,681,Protoss,1,replays/all\03393896e512408681fd294c6c870a72.SC2Replay
167,Nice,56,22373,1500,16.0,101.0,699,Protoss,0,replays/all\03393896e512408681fd294c6c870a72.SC2Replay
168,Sioras,60,16506,2950,25.0,114.0,534,Zerg,0,replays/all\0341c5fc2e7346709efc542d053b7c8c.SC2Replay
169,Has,50,18830,875,10.0,78.0,514,Protoss,1,replays/all\0341c5fc2e7346709efc542d053b7c8c.SC2Replay
170,Zoun,55,13315,1900,18.0,93.0,526,Protoss,1,replays/all\0353aa7cca3743fcb1d591b813e1a02b.SC2Replay
171,ByuN,50,14716,2600,38.0,94.0,547,Terraner,0,replays/all\0353aa7cca3743fcb1d591b813e1a02b.SC2Replay
172,Probe,44,27596,1175,13.0,94.0,748,Protoss,1,replays/all\0359a733d691464bb17452a95540a5cc.SC2Replay
173,Cloudy,33,20124,2500,26.0,70.0,613,Protoss,0,replays/all\0359a733d691464bb17452a95540a5cc.SC2Replay
174,Maru,70,23614,5575,66.0,149.0,782,Terraner,0,replays/all\03651a87758640438419e9689cee8561.SC2Replay
175,HeroMarine,69,26120,5850,71.0,149.0,782,Terraner,1,replays/all\03651a87758640438419e9689cee8561.SC2Replay
176,Rex,48,7777,2500,21.0,106.0,455,Zerg,0,replays/all\0367a397239f4a5fbcfb66f1c87a29af.SC2Replay
177,Nice,37,16675,925,11.0,110.0,505,Protoss,1,replays/all\0367a397239f4a5fbcfb66f1c87a29af.SC2Replay
178,Zoun,40,10050,950,10.0,62.0,417,Protoss,0,replays/all\037bd8aa59414fdca2954c744703fdf0.SC2Replay
179,Astrea,40,8863,700,10.0,70.0,402,Protoss,1,replays/all\037bd8aa59414fdca2954c744703fdf0.SC2Replay
180,Trap,44,13625,1100,12.0,102.0,547,Protoss,1,replays/all\0391236c9acf46b6a8ad48e20eb0d5a7.SC2Replay
181,Serral,42,11869,4100,51.0,106.0,551,Zerg,0,replays/all\0391236c9acf46b6a8ad48e20eb0d5a7.SC2Replay
182,HeroMarine,74,27691,5525,72.0,188.0,821,Terraner,1,replays/all\039bee8fdf8a47f3b2a031a8c5383b68.SC2Replay
183,TRUE,65,29428,12050,118.0,200.0,826,Zerg,0,replays/all\039bee8fdf8a47f3b2a031a8c5383b68.SC2Replay
184,Neeb,24,5168,600,8.0,39.0,263,Protoss,1,replays/all\03a64add36fe4ef1af61846c77d01eee.SC2Replay
185,Creature,24,2977,350,4.0,39.0,228,Protoss,0,replays/all\03a64add36fe4ef1af61846c77d01eee.SC2Replay
186,HeroMarine,30,9597,650,11.0,54.0,445,Terraner,1,replays/all\03bb631e4a814ad784154d30f434d759.SC2Replay
187,Denver,19,8425,2950,42.0,54.0,443,Zerg,0,replays/all\03bb631e4a814ad784154d30f434d759.SC2Replay
188,Reynor,76,21164,4200,49.0,138.0,694,Zerg,0,replays/all\03c51e598f184660a41ce9ac42ee42c2.SC2Replay
189,uThermaL,65,19178,3625,54.0,133.0,704,Terraner,1,replays/all\03c51e598f184660a41ce9ac42ee42c2.SC2Replay
190,Azure,36,8100,700,14.0,54.0,363,Terraner,0,replays/all\03c93ce4165a456f87bc7d18fca95ffd.SC2Replay
191,MeomaikA,39,7332,950,7.0,58.0,363,Zerg,1,replays/all\03c93ce4165a456f87bc7d18fca95ffd.SC2Replay
192,PiLiPiLi,42,20621,950,11.0,78.0,547,Protoss,1,replays/all\03cb436d01594b9291be19f1a525b179.SC2Replay
193,State,37,13661,1050,12.0,62.0,418,Protoss,0,replays/all\03cb436d01594b9291be19f1a525b179.SC2Replay
194,PartinG,24,5415,1100,12.0,47.0,297,Protoss,1,replays/all\03d3f9214df84013bb8082b2eb28a378.SC2Replay
195,Patience,23,5261,875,10.0,39.0,291,Protoss,0,replays/all\03d3f9214df84013bb8082b2eb28a378.SC2Replay
196,Vindicta,65,30060,8725,117.0,200.0,987,Terraner,0,replays/all\03e15a6554d54f43889154f49c7c98aa.SC2Replay
197,Nina,73,69886,3600,39.0,200.0,1225,Protoss,1,replays/all\03e15a6554d54f43889154f49c7c98aa.SC2Replay
198,CalebAracous,56,15713,6950,84.0,186.0,620,Zerg,1,replays/all\03e38df400b84355ba74441c92a9f0f0.SC2Replay
199,DisK,64,19099,1800,19.0,125.0,647,Protoss,0,replays/all\03e38df400b84355ba74441c92a9f0f0.SC2Replay
200,Pure,47,14489,725,8.0,78.0,476,Protoss,0,replays/all\03eb1855da0e46a7bd83eefc4e12d98c.SC2Replay
201,Cuddlebear,42,9698,975,17.0,70.0,483,Terraner,1,replays/all\03eb1855da0e46a7bd83eefc4e12d98c.SC2Replay
202,TIME,31,6382,550,10.0,46.0,337,Terraner,0,replays/all\03ec7b932cfd4f83bc0946466d1da66c.SC2Replay
203,Reynor,35,5817,1375,13.5,52.0,353,Zerg,1,replays/all\03ec7b932cfd4f83bc0946466d1da66c.SC2Replay
204,Friend,13,2596,725,9.5,22.0,207,Zerg,1,replays/all\03eee70a949c4a67b0517af9dd5ab3cf.SC2Replay
205,SouLeer,17,2533,600,7.0,22.0,202,Zerg,0,replays/all\03eee70a949c4a67b0517af9dd5ab3cf.SC2Replay
206,Reynor,99,96484,10000,86.0,200.0,1079,Zerg,1,replays/all\03fc2efbbdf44e0083877b414152fe08.SC2Replay
207,Dream,70,73722,7500,111.0,200.0,1089,Terraner,0,replays/all\03fc2efbbdf44e0083877b414152fe08.SC2Replay
208,SortOf,74,38952,10100,114.0,200.0,940,Zerg,1,replays/all\0414273545e0467ea3751fbcb06be6a4.SC2Replay
209,Revolution,66,46138,9775,122.5,200.0,952,Zerg,0,replays/all\0414273545e0467ea3751fbcb06be6a4.SC2Replay
210,LiquidClem,52,16254,3375,49.0,118.0,596,Terraner,1,replays/all\0414d521635545f59fda3607c9130390.SC2Replay
211,herO,49,21431,1175,13.0,117.0,618,Protoss,0,replays/all\0414d521635545f59fda3607c9130390.SC2Replay
