,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
202,MaNa,56,30249,1325,15.0,125.0,671,P,1,replays/2ndRun\5c3f3dbab67740b0a07c21d6d0d7eade.SC2Replay
203,Elazer,51,15267,3850,39.0,146.0,623,Z,0,replays/2ndRun\5c5062705f234f7f9fa9b6f43fabcb54.SC2Replay
204,souL,55,12354,2500,36.0,109.0,619,T,1,replays/2ndRun\5c5062705f234f7f9fa9b6f43fabcb54.SC2Replay
205,LiquidTLO,54,22395,6400,79.0,186.0,829,Z,0,replays/2ndRun\5c93ede22ac24d7e8db0c9e36b488cd9.SC2Replay
206,BLY,68,34153,10500,105.0,224.0,831,Z,1,replays/2ndRun\5c93ede22ac24d7e8db0c9e36b488cd9.SC2Replay
207,SortOf,89,64541,14325,110.5,220.0,1009,Z,0,replays/2ndRun\5cb5e8dff00c49b0b2577959b29b619d.SC2Replay
208,PiLiPiLi,73,63082,11785,110.0,228.0,1039,P,1,replays/2ndRun\5cb5e8dff00c49b0b2577959b29b619d.SC2Replay
209,LiquidSnute,40,408696,17100,138.0,214.0,1694,Z,1,replays/2ndRun\5cb811b3c635488daae5ef8e5b7d3705.SC2Replay
210,aLive,69,77450,10850,136.0,227.0,1262,T,0,replays/2ndRun\5cb811b3c635488daae5ef8e5b7d3705.SC2Replay
211,Namshar,62,16656,3050,24.0,114.0,521,Z,1,replays/2ndRun\5cca3606813c4c29a09aa9498f004aca.SC2Replay
212,Serphim,42,20620,200,2.0,78.0,513,P,0,replays/2ndRun\5cca3606813c4c29a09aa9498f004aca.SC2Replay
213,PtitDrogo,45,18767,1675,19.0,70.0,577,P,1,replays/2ndRun\5ce22eb001b44efc9d8fb252dd38b6ec.SC2Replay
214,OGZest,48,27043,1550,19.0,94.0,646,P,0,replays/2ndRun\5ce22eb001b44efc9d8fb252dd38b6ec.SC2Replay
215,HeroMarine,73,35807,10900,127.0,204.0,968,T,1,replays/2ndRun\5d109025c1294f4b8ed3e4ea0d12b93c.SC2Replay
216,PtitDrogo,77,43693,3750,44.0,212.0,933,P,0,replays/2ndRun\5d109025c1294f4b8ed3e4ea0d12b93c.SC2Replay
217,Patience,30,9840,700,10.0,47.0,338,P,0,replays/2ndRun\5d3445cb257841e8921b7899a360cd85.SC2Replay
218,TRUE,30,6985,1550,17.0,60.0,398,Z,1,replays/2ndRun\5d3445cb257841e8921b7899a360cd85.SC2Replay
219,HuK,39,11083,200,2.0,62.0,392,P,0,replays/2ndRun\5d3489cee83c461a898339f3700b3ac8.SC2Replay
220,Nerchio,35,7592,1875,18.5,74.0,406,Z,1,replays/2ndRun\5d3489cee83c461a898339f3700b3ac8.SC2Replay
221,JJAKJI,43,9522,1425,24.0,70.0,458,T,1,replays/2ndRun\5d58bbc1b5e149d48264d4e6a936504c.SC2Replay
222,PtitDrogo,45,10200,450,6.0,62.0,379,P,0,replays/2ndRun\5d58bbc1b5e149d48264d4e6a936504c.SC2Replay
223,Snute,73,110147,12100,126.0,206.0,1040,Z,1,replays/2ndRun\5d64a3c3efde4379bce0e551eacacb11.SC2Replay
224,Kelazhur,66,45873,7950,134.0,220.0,902,T,0,replays/2ndRun\5d64a3c3efde4379bce0e551eacacb11.SC2Replay
225,viOLet,76,40796,9300,88.0,198.0,846,Z,1,replays/2ndRun\5d872b47df4c40148bcdc44248009154.SC2Replay
226,CMStormPolt,63,45335,5150,81.0,157.0,846,T,0,replays/2ndRun\5d872b47df4c40148bcdc44248009154.SC2Replay
227,Harstem,37,10100,850,11.0,70.0,453,P,0,replays/2ndRun\5d8d93f5fda94eb499031f4a390b12e0.SC2Replay
228,Neeb,37,9944,1025,12.0,62.0,398,P,1,replays/2ndRun\5d8d93f5fda94eb499031f4a390b12e0.SC2Replay
229,Semper,50,18536,3475,55.0,118.0,591,T,1,replays/2ndRun\5da12e594a0b401b8d9dc0c0a782e25e.SC2Replay
230,Cyan,49,17778,2075,24.0,110.0,604,P,0,replays/2ndRun\5da12e594a0b401b8d9dc0c0a782e25e.SC2Replay
231,LiquidSnute,50,23752,5450,56.0,130.0,573,Z,1,replays/2ndRun\5dab8a38fba943a6834bfb4c756ed8bb.SC2Replay
232,Lilbow,56,16701,500,6.0,109.0,530,P,0,replays/2ndRun\5dab8a38fba943a6834bfb4c756ed8bb.SC2Replay
233,ShoWTimE,69,24655,1775,19.0,157.0,700,P,1,replays/2ndRun\5dc9c85b1a554638afb33df33591ce88.SC2Replay
234,ExpecT,49,21088,3700,63.0,134.0,606,T,0,replays/2ndRun\5dc9c85b1a554638afb33df33591ce88.SC2Replay
235,DisK,44,13553,225,3.0,70.0,506,P,0,replays/2ndRun\5df54aed020e421dae90022ba9ef29e5.SC2Replay
236,Semper,45,13758,1775,27.0,86.0,504,T,1,replays/2ndRun\5df54aed020e421dae90022ba9ef29e5.SC2Replay
237,Nerchio,35,6078,1200,9.0,60.0,368,Z,1,replays/2ndRun\5dfc80cac9684718ba41e7bcf210ece1.SC2Replay
238,Impact,27,4903,1150,10.0,52.0,377,Z,0,replays/2ndRun\5dfc80cac9684718ba41e7bcf210ece1.SC2Replay
239,Serral,27,5749,1300,12.0,44.0,373,Z,0,replays/2ndRun\5dfeaf0b5f66457fbb61c6bff6053602.SC2Replay
240,LiquidTLO,21,6471,1625,22.5,50.0,382,Z,1,replays/2ndRun\5dfeaf0b5f66457fbb61c6bff6053602.SC2Replay
241,HeRoMaRinE,47,16511,3225,54.0,118.0,573,T,0,replays/2ndRun\5e09c473cab846828e90d940db1dee34.SC2Replay
242,herO,60,15430,2600,26.0,141.0,576,P,1,replays/2ndRun\5e09c473cab846828e90d940db1dee34.SC2Replay
243,iAsonu,68,29570,3600,38.0,122.0,668,Z,1,replays/2ndRun\5e2403f57f0645f880fe776df74b7b1a.SC2Replay
244,SpeCial,45,20481,3000,41.0,101.0,664,T,0,replays/2ndRun\5e2403f57f0645f880fe776df74b7b1a.SC2Replay
245,Raze,47,19240,2100,30.0,94.0,581,T,0,replays/2ndRun\5e3daaba4e464736b32cf509c93a7537.SC2Replay
246,CatZ,60,17744,2575,25.5,98.0,586,Z,1,replays/2ndRun\5e3daaba4e464736b32cf509c93a7537.SC2Replay
247,LiquidSnute,35,19522,3350,40.0,82.0,682,Z,0,replays/2ndRun\5e64c2ce9c924227b6062f8c768a6733.SC2Replay
248,Zanster,56,27438,2650,30.0,96.0,841,Z,1,replays/2ndRun\5e64c2ce9c924227b6062f8c768a6733.SC2Replay
249,Kelazhur,37,7629,400,7.0,54.0,343,T,0,replays/2ndRun\5e702579bd2e415e92f6988997767e90.SC2Replay
250,Time,32,6693,925,13.0,54.0,341,T,1,replays/2ndRun\5e702579bd2e415e92f6988997767e90.SC2Replay
251,Scarlett,32,7460,1500,17.0,52.0,351,Z,1,replays/2ndRun\5e71940ce4a6455386335d4081d57231.SC2Replay
252,Serral,42,6165,900,4.0,66.0,350,Z,0,replays/2ndRun\5e71940ce4a6455386335d4081d57231.SC2Replay
253,uThermal,55,21294,2925,43.0,117.0,658,T,1,replays/2ndRun\5e7574f4266046b796f7fdb6a46125b8.SC2Replay
254,viOLet,66,23897,3725,34.5,146.0,661,Z,0,replays/2ndRun\5e7574f4266046b796f7fdb6a46125b8.SC2Replay
255,Namshar,42,7552,1875,16.5,74.0,407,Z,0,replays/2ndRun\5e8fa8516fac4ce5beb5fc6bd7159a8e.SC2Replay
256,Solar,51,6327,1625,13.5,66.0,408,Z,1,replays/2ndRun\5e8fa8516fac4ce5beb5fc6bd7159a8e.SC2Replay
257,aLive,63,60580,9550,134.0,220.0,1131,T,1,replays/2ndRun\5ec77be0433c4370bc76389bd1085099.SC2Replay
258,INnoVation,68,45912,8975,118.0,189.0,1083,T,0,replays/2ndRun\5ec77be0433c4370bc76389bd1085099.SC2Replay
259,PengWin,42,19776,3325,43.5,84.0,618,Z,1,replays/2ndRun\5ed3d4de7a24429098834e1886f949fa.SC2Replay
260,eonblu,38,17539,5050,66.0,106.0,616,Z,0,replays/2ndRun\5ed3d4de7a24429098834e1886f949fa.SC2Replay
261,Elazer,62,11694,2075,17.5,90.0,493,Z,0,replays/2ndRun\5ee29b973e044d25905550438cd667b1.SC2Replay
262,Stats,64,16502,2525,26.0,133.0,572,P,1,replays/2ndRun\5ee29b973e044d25905550438cd667b1.SC2Replay
263,Zest,53,16596,2700,26.0,109.0,564,P,1,replays/2ndRun\5ee664c017c040b9b011a2572057a64c.SC2Replay
264,TRUE,61,16676,4000,32.0,122.0,562,Z,0,replays/2ndRun\5ee664c017c040b9b011a2572057a64c.SC2Replay
265,LiquidSnute,64,13692,4475,47.5,146.0,558,Z,0,replays/2ndRun\5efb131118cf4086816611fbd10a0170.SC2Replay
266,lIIllllIIlll,47,11208,3375,54.0,126.0,558,T,1,replays/2ndRun\5efb131118cf4086816611fbd10a0170.SC2Replay
267,Creature,54,18604,1800,20.0,110.0,599,P,0,replays/2ndRun\5efcb9b79d4e4aa0944777a7309a9d4a.SC2Replay
268,HuShang,46,15934,2250,24.0,86.0,559,P,1,replays/2ndRun\5efcb9b79d4e4aa0944777a7309a9d4a.SC2Replay
269,Scarlett,21,4368,925,10.5,36.0,266,Z,1,replays/2ndRun\5f104596674145709a0d8a4487ad6950.SC2Replay
270,FeaR,27,5277,350,6.0,47.0,241,P,0,replays/2ndRun\5f104596674145709a0d8a4487ad6950.SC2Replay
271,Stats,46,13026,1475,16.0,94.0,525,P,1,replays/2ndRun\5f1a2fbd7e684863940e89a2c700f425.SC2Replay
272,Neeb,45,14523,1325,15.0,78.0,517,P,0,replays/2ndRun\5f1a2fbd7e684863940e89a2c700f425.SC2Replay
273,daydrA,36,13128,1800,18.0,90.0,556,Z,0,replays/2ndRun\5f2cbbd244774d298d1a7e35565f24a7.SC2Replay
274,Harstem,44,11209,1000,11.0,86.0,549,P,1,replays/2ndRun\5f2cbbd244774d298d1a7e35565f24a7.SC2Replay
275,Nerchio,15,3879,950,11.0,36.0,294,Z,1,replays/2ndRun\5f4869f4469a44f29a79e01e9fc0a9c2.SC2Replay
276,MarineLorD,19,3111,500,5.0,39.0,260,T,0,replays/2ndRun\5f4869f4469a44f29a79e01e9fc0a9c2.SC2Replay
277,Has,46,11098,275,3.0,94.0,537,P,0,replays/2ndRun\5f82094348554f18890cc5a6569caba1.SC2Replay
278,TIME,43,14510,1400,19.0,86.0,542,T,1,replays/2ndRun\5f82094348554f18890cc5a6569caba1.SC2Replay
279,MaSa,16,1330,150,3.0,23.0,176,T,0,replays/2ndRun\5f887a62ba204b019869af69bfc6e8af.SC2Replay
280,Serral,18,1761,600,5.0,30.0,180,Z,1,replays/2ndRun\5f887a62ba204b019869af69bfc6e8af.SC2Replay
281,herO,60,24937,1925,17.0,133.0,705,P,0,replays/2ndRun\5f8c73dd7460499d894c2ec83fba2bba.SC2Replay
282,ByuN,48,21949,3550,61.0,134.0,706,T,1,replays/2ndRun\5f8c73dd7460499d894c2ec83fba2bba.SC2Replay
283,NXZ,44,6963,2300,22.0,68.0,410,Z,0,replays/2ndRun\5fa1fbb85d33480081607cc6f1dbe2f7.SC2Replay
284,iaguz,44,8499,725,12.0,69.0,414,T,1,replays/2ndRun\5fa1fbb85d33480081607cc6f1dbe2f7.SC2Replay
285,PtitDrogo,69,50583,2775,31.0,157.0,773,P,0,replays/2ndRun\5fb3e14cbe554488bb3058532ffb14f3.SC2Replay
286,iAsonu,68,37190,8575,84.5,176.0,779,Z,1,replays/2ndRun\5fb3e14cbe554488bb3058532ffb14f3.SC2Replay
287,Neeb,43,11296,1500,16.0,70.0,495,P,0,replays/2ndRun\5fccffd26d374f08808d058f7f1280cb.SC2Replay
288,Stats,43,16227,1475,18.0,78.0,491,P,1,replays/2ndRun\5fccffd26d374f08808d058f7f1280cb.SC2Replay
289,Ethereal,34,6775,1150,10.0,58.0,379,Z,0,replays/2ndRun\5fd548d2b1864439a3b4580c4a9df150.SC2Replay
290,Daydreamer,37,6096,925,11.0,54.0,348,P,1,replays/2ndRun\5fd548d2b1864439a3b4580c4a9df150.SC2Replay
291,souL,39,9124,1400,17.0,70.0,472,T,0,replays/2ndRun\5fee0cfe354b43f78fe10a0b90fcb2a0.SC2Replay
292,Dayshi,46,10040,1425,19.0,86.0,481,T,1,replays/2ndRun\5fee0cfe354b43f78fe10a0b90fcb2a0.SC2Replay
293,PiLiPiLi,49,20649,1525,16.0,86.0,513,P,1,replays/2ndRun\6a27882264c24c58b4d21eab97184286.SC2Replay
294,PandaBearMe,55,14684,3775,39.5,122.0,518,Z,0,replays/2ndRun\6a27882264c24c58b4d21eab97184286.SC2Replay
295,Neeb,63,24458,2000,22.0,109.0,684,P,1,replays/2ndRun\6a328c10f8784e6eb1c6369a52f31e9a.SC2Replay
296,Reynor,48,17121,5675,66.5,122.0,683,Z,0,replays/2ndRun\6a328c10f8784e6eb1c6369a52f31e9a.SC2Replay
297,PtitDrogo,65,33316,1400,15.0,141.0,679,P,0,replays/2ndRun\6a42f04aed0b4ea39b5311a03473c79d.SC2Replay
298,MarineLorD,72,25096,2025,33.0,141.0,725,T,1,replays/2ndRun\6a42f04aed0b4ea39b5311a03473c79d.SC2Replay
299,DnS,61,13200,1000,11.0,125.0,523,P,1,replays/2ndRun\6a7dedef10754304ac6eb491a0919f54.SC2Replay
300,Seither,50,12717,1800,28.0,94.0,524,T,0,replays/2ndRun\6a7dedef10754304ac6eb491a0919f54.SC2Replay
301,Elazer,34,9510,4650,55.0,116.0,483,Z,1,replays/2ndRun\6a8d16ee02f44333984be91407d7df42.SC2Replay
302,Zanster,36,7504,4600,55.0,132.0,485,Z,0,replays/2ndRun\6a8d16ee02f44333984be91407d7df42.SC2Replay
303,Lambo,68,17106,3250,31.0,138.0,569,Z,1,replays/2ndRun\6aa600e269b54137af73956acf456ac2.SC2Replay
304,Harstem,67,16147,1250,14.0,117.0,548,P,0,replays/2ndRun\6aa600e269b54137af73956acf456ac2.SC2Replay
305,puCK,55,52195,1600,16.0,173.0,996,P,0,replays/2ndRun\6ae8167eb9934ab3a87754a16dcc8fbd.SC2Replay
306,uThermal,55,44034,5525,79.0,149.0,989,T,1,replays/2ndRun\6ae8167eb9934ab3a87754a16dcc8fbd.SC2Replay
307,Bly,61,12787,1950,14.0,98.0,536,Z,0,replays/2ndRun\6af26ac807724b8ab3ad4f193e985c0e.SC2Replay
308,Namshar,59,15383,2950,30.0,106.0,524,Z,1,replays/2ndRun\6af26ac807724b8ab3ad4f193e985c0e.SC2Replay
309,Elazer,51,40437,5950,67.0,186.0,815,Z,1,replays/2ndRun\6af29eeb217a48f4be58a2014859f864.SC2Replay
310,uThermal,38,23664,2175,32.0,86.0,809,T,0,replays/2ndRun\6af29eeb217a48f4be58a2014859f864.SC2Replay
311,Zest,44,6479,850,9.0,54.0,380,P,1,replays/2ndRun\6afbabf46f784275821301dea6fb3745.SC2Replay
312,Scarlett,50,8535,1700,12.0,90.0,413,Z,0,replays/2ndRun\6afbabf46f784275821301dea6fb3745.SC2Replay
313,LiquidMaNa,52,15558,1250,14.0,93.0,521,P,1,replays/2ndRun\6afffe6e748f4fe4a569ec9d478aecbd.SC2Replay
314,LiquidTLO,50,9687,5550,72.0,146.0,558,Z,0,replays/2ndRun\6afffe6e748f4fe4a569ec9d478aecbd.SC2Replay
315,herO,24,4969,575,8.0,63.0,268,P,1,replays/2ndRun\6b03a1273df74592b75812a99deed835.SC2Replay
316,sOs,25,5851,550,6.0,55.0,265,P,0,replays/2ndRun\6b03a1273df74592b75812a99deed835.SC2Replay
317,RlSky,39,10243,2625,29.5,74.0,472,Z,0,replays/2ndRun\6b0d4e92cb174f0e8943c03653b50c12.SC2Replay
318,llllllllllll,49,12325,1400,15.0,86.0,465,P,1,replays/2ndRun\6b0d4e92cb174f0e8943c03653b50c12.SC2Replay
319,Nerchio,40,7851,2300,24.0,68.0,526,Z,1,replays/2ndRun\6b2706771d8248779a7ce0a6084cf950.SC2Replay
320,SortOf,28,17036,3125,36.5,68.0,523,Z,0,replays/2ndRun\6b2706771d8248779a7ce0a6084cf950.SC2Replay
321,Serral,57,16700,2450,17.0,106.0,630,Z,0,replays/2ndRun\6b323369f113498ea2cd40a483302574.SC2Replay
322,Lambo,53,21394,4100,48.0,98.0,629,Z,1,replays/2ndRun\6b323369f113498ea2cd40a483302574.SC2Replay
323,NoPinSea,66,26492,2075,23.0,133.0,693,P,0,replays/2ndRun\6b3834324f984ee8b45d7cb2fbee1d5b.SC2Replay
324,iaguz,72,45105,7125,109.0,196.0,944,T,1,replays/2ndRun\6b3834324f984ee8b45d7cb2fbee1d5b.SC2Replay
325,LiquidSnute,27,4175,925,7.5,44.0,272,Z,1,replays/2ndRun\6b3c423224c849a1b5e03bd8b73ad34d.SC2Replay
326,Bly,27,4442,800,6.0,44.0,266,Z,0,replays/2ndRun\6b3c423224c849a1b5e03bd8b73ad34d.SC2Replay
327,Snute,36,5975,2150,25.0,66.0,378,Z,0,replays/2ndRun\6b467eb5967d4f3facef5e407881ad5c.SC2Replay
328,herO,38,7488,375,6.0,54.0,364,P,1,replays/2ndRun\6b467eb5967d4f3facef5e407881ad5c.SC2Replay
329,MeomaikA,70,46308,9050,96.0,174.0,1149,Z,1,replays/2ndRun\6b56057b9ee446c789d262e59c9d18d1.SC2Replay
330,Maru,57,34907,4050,58.0,117.0,1154,T,0,replays/2ndRun\6b56057b9ee446c789d262e59c9d18d1.SC2Replay
331,iAsonu,63,9937,1975,10.5,106.0,450,Z,0,replays/2ndRun\6b575553492840bf9a73dec4dde46372.SC2Replay
332,PtitDrogo,49,10400,900,10.0,70.0,442,P,1,replays/2ndRun\6b575553492840bf9a73dec4dde46372.SC2Replay
333,NightEnD,67,21579,1675,21.0,117.0,590,P,0,replays/2ndRun\6b67441be97c413f95f9ced6c7b6dc13.SC2Replay
334,Namshar,71,30773,8425,81.5,192.0,715,Z,1,replays/2ndRun\6b67441be97c413f95f9ced6c7b6dc13.SC2Replay
335,LiquidTLO,46,6577,1850,20.0,82.0,443,Z,0,replays/2ndRun\6b8a0746f6aa4856bac6583feeb81fd3.SC2Replay
336,Stats,46,11014,1175,12.0,70.0,444,P,1,replays/2ndRun\6b8a0746f6aa4856bac6583feeb81fd3.SC2Replay
337,Kelazhur,30,8145,500,8.0,47.0,348,T,1,replays/2ndRun\6b9af10595984465a2248434a02c2ab4.SC2Replay
338,ShahriarDeMi,25,8155,725,9.0,54.0,348,T,0,replays/2ndRun\6b9af10595984465a2248434a02c2ab4.SC2Replay
339,PtitDrogo,52,22349,1100,12.0,117.0,566,P,0,replays/2ndRun\6ba2f17d6f6648a996dd2b7849770ee0.SC2Replay
340,soO,63,15722,4100,39.0,122.0,571,Z,1,replays/2ndRun\6ba2f17d6f6648a996dd2b7849770ee0.SC2Replay
341,LiquidSnute,44,7300,1200,10.0,58.0,417,Z,1,replays/2ndRun\6bc38674af2147b8b1043dec71d02d23.SC2Replay
342,Zanster,34,7952,1800,14.0,74.0,425,Z,0,replays/2ndRun\6bc38674af2147b8b1043dec71d02d23.SC2Replay
343,Guru,40,12318,2375,24.5,82.0,577,Z,1,replays/2ndRun\6bc556a16f484f5ab6009f858f9a5fdb.SC2Replay
344,Scarlett,35,7535,1600,16.0,60.0,373,Z,0,replays/2ndRun\6bc556a16f484f5ab6009f858f9a5fdb.SC2Replay
345,iGXiGua,26,4634,800,6.0,52.0,266,Z,0,replays/2ndRun\6bc73b23008c4e71af70c2b31d0fcab7.SC2Replay
346,ZooWhaleTail,29,6310,900,7.0,44.0,273,Z,1,replays/2ndRun\6bc73b23008c4e71af70c2b31d0fcab7.SC2Replay
347,ByuN,43,10178,1675,29.0,78.0,440,T,0,replays/2ndRun\6bd208759843465c94b0e15085bdc509.SC2Replay
348,sOs,51,18965,450,5.0,77.0,511,P,1,replays/2ndRun\6bd208759843465c94b0e15085bdc509.SC2Replay
349,Stats,42,19174,800,9.0,86.0,590,P,1,replays/2ndRun\6be83ca8eccc4e40b5f9f6861eb8fff2.SC2Replay
350,DeMusliM,40,14339,1750,30.0,78.0,603,T,0,replays/2ndRun\6be83ca8eccc4e40b5f9f6861eb8fff2.SC2Replay
351,Polt,69,29074,4800,74.0,189.0,794,T,1,replays/2ndRun\6bf376ee1c494c0ba0e8d30b01e8fccb.SC2Replay
352,Nerchio,70,36792,7400,84.0,176.0,815,Z,0,replays/2ndRun\6bf376ee1c494c0ba0e8d30b01e8fccb.SC2Replay
353,YouRush,78,30012,4550,42.0,144.0,668,Z,0,replays/2ndRun\6c1306ed1ea24bb585e2e6c1600d5032.SC2Replay
354,FWHas,74,34568,5750,49.0,172.0,725,P,1,replays/2ndRun\6c1306ed1ea24bb585e2e6c1600d5032.SC2Replay
355,Harstem,46,13287,2850,27.0,86.0,584,P,0,replays/2ndRun\6c2b9465d6954f27bfe52e86048501e0.SC2Replay
356,Neeb,54,14737,1100,12.0,86.0,583,P,1,replays/2ndRun\6c2b9465d6954f27bfe52e86048501e0.SC2Replay
357,uThermal,32,4983,600,11.0,46.0,323,T,1,replays/2ndRun\6c912ce5b5d04b16a7e45c54f0249aff.SC2Replay
358,miwa,25,5043,1250,13.0,52.0,332,Z,0,replays/2ndRun\6c912ce5b5d04b16a7e45c54f0249aff.SC2Replay
359,LiquidSnute,76,16607,3075,25.5,106.0,567,Z,1,replays/2ndRun\6cb39abbe5b94ec9943a30b4272a61e2.SC2Replay
360,JJAKJI,47,16073,1050,17.0,78.0,578,T,0,replays/2ndRun\6cb39abbe5b94ec9943a30b4272a61e2.SC2Replay
361,Dana,62,15307,5900,66.0,146.0,621,Z,1,replays/2ndRun\6cb6138e6ae74d4dacf211b3d5c74651.SC2Replay
362,DnS,66,15352,1975,23.0,109.0,588,P,0,replays/2ndRun\6cb6138e6ae74d4dacf211b3d5c74651.SC2Replay
363,Semper,48,13508,1600,24.0,93.0,496,T,1,replays/2ndRun\6cba0a637d414eb0ac2140dea8c00d64.SC2Replay
364,GogojOey,67,10968,1975,16.5,90.0,488,Z,0,replays/2ndRun\6cba0a637d414eb0ac2140dea8c00d64.SC2Replay
365,GogojOey,24,5924,1000,9.0,44.0,276,Z,1,replays/2ndRun\6d072f7826d142a08bebc34857d049a7.SC2Replay
366,yohilo,25,5321,250,4.0,31.0,277,T,0,replays/2ndRun\6d072f7826d142a08bebc34857d049a7.SC2Replay
367,Zanster,71,14501,3450,24.0,154.0,559,Z,1,replays/2ndRun\6d08917103914cc6a89b41e2ac5f81ed.SC2Replay
368,Sevnin,46,21908,1350,16.0,93.0,553,P,0,replays/2ndRun\6d08917103914cc6a89b41e2ac5f81ed.SC2Replay
369,Elazer,58,14118,2675,19.5,130.0,534,Z,0,replays/2ndRun\6d22006bfddb4a3ca4e472cb4334f0bf.SC2Replay
370,Zanster,66,13723,3500,29.0,130.0,549,Z,1,replays/2ndRun\6d22006bfddb4a3ca4e472cb4334f0bf.SC2Replay
371,ShoWTimE,63,25398,1900,18.0,133.0,706,P,1,replays/2ndRun\6d241744c01e4bccb88e39c18d33126f.SC2Replay
372,Kelazhur,66,52897,6250,105.0,181.0,910,T,0,replays/2ndRun\6d241744c01e4bccb88e39c18d33126f.SC2Replay
373,GOStephano,31,25098,7825,70.5,108.0,805,Z,1,replays/2ndRun\6d24693d195d4709ab0305fdba65808c.SC2Replay
374,HellraiseR,48,17257,2100,21.0,110.0,728,P,0,replays/2ndRun\6d24693d195d4709ab0305fdba65808c.SC2Replay
375,MightyKiwi,64,90967,12125,110.5,240.0,1204,Z,0,replays/2ndRun\6d31929e8baa486eb5cbe70dbaf70705.SC2Replay
376,BackupA,72,37393,4650,46.0,196.0,870,P,1,replays/2ndRun\6d31929e8baa486eb5cbe70dbaf70705.SC2Replay
377,soO,65,32619,9825,135.5,216.0,718,Z,0,replays/2ndRun\6d608496dbaa48a5bfe7d7db4e30b5e3.SC2Replay
378,Serral,68,28111,10150,132.0,224.0,729,Z,1,replays/2ndRun\6d608496dbaa48a5bfe7d7db4e30b5e3.SC2Replay
379,JonSnow,40,8992,3100,38.0,106.0,476,Z,0,replays/2ndRun\6d73b5feb8914cb5b82e14dfe4566878.SC2Replay
380,Has,42,11295,725,8.0,70.0,437,P,1,replays/2ndRun\6d73b5feb8914cb5b82e14dfe4566878.SC2Replay
381,NoPinSea,43,22442,775,8.0,86.0,677,P,0,replays/2ndRun\6daea7159c684624abc64295357ed3bc.SC2Replay
382,PiG,39,20251,4900,64.0,114.0,615,Z,1,replays/2ndRun\6daea7159c684624abc64295357ed3bc.SC2Replay
383,Lambo,34,8858,2150,19.0,82.0,466,Z,1,replays/2ndRun\6db8479ce3424b78abe84c58ccb528ee.SC2Replay
384,SouLeer,28,9740,2625,32.5,68.0,501,Z,0,replays/2ndRun\6db8479ce3424b78abe84c58ccb528ee.SC2Replay
385,Oobios,42,15485,1700,18.0,66.0,468,Z,0,replays/2ndRun\6dd1b6aef2d943118a3fc421346a0f84.SC2Replay
386,RaiN,42,13158,700,10.0,62.0,423,P,1,replays/2ndRun\6dd1b6aef2d943118a3fc421346a0f84.SC2Replay
387,Zest,41,12232,1000,11.0,70.0,481,P,1,replays/2ndRun\6e47ba4ef06f4d088b2b426305450b2d.SC2Replay
388,HeRoMaRinE,44,11439,1175,19.0,70.0,522,T,0,replays/2ndRun\6e47ba4ef06f4d088b2b426305450b2d.SC2Replay
389,InZaNe,70,20353,4700,70.0,157.0,753,T,1,replays/2ndRun\6e4c23af482547b9943dfd45a2c8e0fb.SC2Replay
390,eonblu,67,31724,5300,52.0,128.0,716,Z,0,replays/2ndRun\6e4c23af482547b9943dfd45a2c8e0fb.SC2Replay
391,Guru,76,96846,9900,118.0,214.0,1111,Z,0,replays/2ndRun\6e6259e6b3264a17951ff03616a71ae5.SC2Replay
392,Scarlett,64,49560,10350,122.0,224.0,1104,Z,1,replays/2ndRun\6e6259e6b3264a17951ff03616a71ae5.SC2Replay
393,HeroMarine,75,39251,8100,114.0,220.0,879,T,1,replays/2ndRun\6e72a232614143c6ba2e74510c286ed7.SC2Replay
394,Silky,78,60816,10525,100.5,210.0,920,Z,0,replays/2ndRun\6e72a232614143c6ba2e74510c286ed7.SC2Replay
395,Bunny,94,35491,8475,94.0,210.0,996,T,0,replays/2ndRun\6e95c5fbd7154bce9ba4fad4475a3373.SC2Replay
396,TYTY,110,84185,8725,83.0,286.0,1220,T,1,replays/2ndRun\6e95c5fbd7154bce9ba4fad4475a3373.SC2Replay
397,TRUE,57,15590,2525,19.5,122.0,556,Z,1,replays/2ndRun\6e9679e2652349c78262cace47c909d6.SC2Replay
398,TIME,37,14196,2000,24.0,70.0,555,T,0,replays/2ndRun\6e9679e2652349c78262cace47c909d6.SC2Replay
399,TLO,45,12735,5875,76.5,122.0,603,Z,1,replays/2ndRun\6eb6749821cb482e94e9a630bc89f207.SC2Replay
400,Has,51,24301,750,8.0,94.0,647,P,0,replays/2ndRun\6eb6749821cb482e94e9a630bc89f207.SC2Replay
401,PiLiPiLi,66,22886,1400,16.0,117.0,595,P,0,replays/2ndRun\6ed7dc76c0f94dd8b1ba1f86a05d7a9f.SC2Replay
402,JonSnow,68,24882,3550,28.0,154.0,598,Z,1,replays/2ndRun\6ed7dc76c0f94dd8b1ba1f86a05d7a9f.SC2Replay
403,NoPinSea,53,16702,2375,20.0,117.0,573,P,1,replays/2ndRun\6eed263a29e74001af2bdfaf861397b2.SC2Replay
404,KingkOng,46,12466,2825,31.5,90.0,477,Z,0,replays/2ndRun\6eed263a29e74001af2bdfaf861397b2.SC2Replay
405,Patience,60,27583,950,10.0,133.0,753,P,0,replays/2ndRun\6ef78ec636c94c2c80c26e74d2f43720.SC2Replay
