,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
620,Gentleprobe,62,18640,900,11.0,109.0,519,Protoss,0,replays/1stRun\3cf2f156fb1a4c0aa9e0ac83e8b8ebe0.SC2Replay
621,iGiA,65,29749,4600,39.0,152.0,655,Zerg,1,replays/1stRun\3cf2f156fb1a4c0aa9e0ac83e8b8ebe0.SC2Replay
622,eonblu,49,9209,2100,21.0,74.0,457,Zerg,0,replays/1stRun\3cfe2620c4e34011b56983cd3d07503c.SC2Replay
623,Rhizer,49,11417,1200,13.0,70.0,467,Protoss,1,replays/1stRun\3cfe2620c4e34011b56983cd3d07503c.SC2Replay
624,Lambo,74,32765,11050,107.0,230.0,812,Zerg,0,replays/1stRun\3d004ac21ef74b0d9c01a26d3a7e536f.SC2Replay
625,puCK,70,35052,1700,19.0,125.0,714,Protoss,1,replays/1stRun\3d004ac21ef74b0d9c01a26d3a7e536f.SC2Replay
626,PiLiPiLi,43,20177,850,9.0,86.0,640,Protoss,0,replays/1stRun\3d227f9b48dd4ca6b3875a8919d404e2.SC2Replay
627,Patience,39,17877,650,7.0,70.0,650,Protoss,1,replays/1stRun\3d227f9b48dd4ca6b3875a8919d404e2.SC2Replay
628,BLY,24,8347,1750,23.0,58.0,450,Zerg,0,replays/1stRun\3d29857c7e0848dfacd0f5590c464aa8.SC2Replay
629,Stats,42,6917,700,8.0,70.0,373,Protoss,1,replays/1stRun\3d29857c7e0848dfacd0f5590c464aa8.SC2Replay
630,Nerchio,20,2957,450,3.0,36.0,212,Zerg,0,replays/1stRun\3d4426aa4c984b06bb62bb0aae2addb8.SC2Replay
631,TRUE,18,2373,550,6.0,22.0,207,Zerg,1,replays/1stRun\3d4426aa4c984b06bb62bb0aae2addb8.SC2Replay
632,Toodming,23,3965,1350,16.0,36.0,272,Zerg,1,replays/1stRun\3d48b7f6c5d941f79be5c986cf7610b1.SC2Replay
633,yohilo,21,7229,350,6.0,31.0,278,Terraner,0,replays/1stRun\3d48b7f6c5d941f79be5c986cf7610b1.SC2Replay
634,aLive,44,13389,1100,18.0,78.0,503,Terraner,1,replays/1stRun\3d4d281794ef4386b8eb0b17ff3ffe72.SC2Replay
635,Harstem,49,17622,1125,13.0,93.0,512,Protoss,0,replays/1stRun\3d4d281794ef4386b8eb0b17ff3ffe72.SC2Replay
636,Cham,57,11338,4025,49.5,114.0,528,Zerg,0,replays/1stRun\3d68cb99195744499529010d356d863e.SC2Replay
637,StevenBonnel,57,13187,1450,16.0,109.0,524,Protoss,1,replays/1stRun\3d68cb99195744499529010d356d863e.SC2Replay
638,Snute,58,86442,14425,138.5,220.0,1211,Zerg,0,replays/1stRun\3d7270c9de48479786fd78efce1da4de.SC2Replay
639,MacSed,63,296510,8155,77.0,328.0,1766,Protoss,1,replays/1stRun\3d7270c9de48479786fd78efce1da4de.SC2Replay
640,puCK,64,15901,1325,14.0,101.0,529,Protoss,1,replays/1stRun\3d93c98665c34a7f8a8fdfe99e92e949.SC2Replay
641,PandaBearMe,67,17855,2175,17.5,82.0,523,Zerg,0,replays/1stRun\3d93c98665c34a7f8a8fdfe99e92e949.SC2Replay
642,HeroMarine,68,26472,3975,60.0,149.0,674,Terraner,0,replays/1stRun\3dcf8464ee6447539ce3a28c8a73e191.SC2Replay
643,Namshar,73,25358,5500,54.0,182.0,684,Zerg,1,replays/1stRun\3dcf8464ee6447539ce3a28c8a73e191.SC2Replay
644,MMA,69,23653,3950,64.0,165.0,734,Terraner,1,replays/1stRun\3dd38b2d11bf431b9d6552e642414738.SC2Replay
645,FeaR,62,31639,2125,20.0,141.0,720,Protoss,0,replays/1stRun\3dd38b2d11bf431b9d6552e642414738.SC2Replay
646,uThermal,13,3134,300,3.0,23.0,211,Terraner,1,replays/1stRun\3dd7e0bf26954445924b77c8df3ff443.SC2Replay
647,INnoVation,22,2631,100,1.0,31.0,198,Terraner,0,replays/1stRun\3dd7e0bf26954445924b77c8df3ff443.SC2Replay
648,MaSa,71,36327,7100,105.0,196.0,1019,Terraner,0,replays/1stRun\3de2b7bd17c940aa9ced23aba229a12e.SC2Replay
649,TRUE,76,53707,10500,116.0,214.0,1031,Zerg,1,replays/1stRun\3de2b7bd17c940aa9ced23aba229a12e.SC2Replay
650,MeomaikA,52,17937,2000,14.0,82.0,653,Zerg,1,replays/1stRun\3dee9a20640f4a58995fba9c05a3cbb7.SC2Replay
651,Crimson,45,14044,1675,13.5,60.0,622,Zerg,0,replays/1stRun\3dee9a20640f4a58995fba9c05a3cbb7.SC2Replay
652,Neeb,49,13465,825,9.0,86.0,513,Protoss,0,replays/1stRun\3df861cc3dc745399c641b66db1af759.SC2Replay
653,TYTY,45,12422,1125,19.0,78.0,484,Terraner,1,replays/1stRun\3df861cc3dc745399c641b66db1af759.SC2Replay
654,Namshar,57,13434,2725,30.5,98.0,525,Zerg,1,replays/1stRun\3e160b80e5ec4c308aeca521690d791c.SC2Replay
655,HellraiseR,53,11500,2675,23.0,94.0,534,Protoss,0,replays/1stRun\3e160b80e5ec4c308aeca521690d791c.SC2Replay
656,YoGo,35,10521,3075,39.5,84.0,417,Zerg,0,replays/1stRun\3e2797c76ed94f3b905bd12d2f88ca5e.SC2Replay
657,Solar,43,12140,3175,36.5,100.0,461,Zerg,1,replays/1stRun\3e2797c76ed94f3b905bd12d2f88ca5e.SC2Replay
658,viOLet,65,29365,7400,84.0,200.0,741,Zerg,0,replays/1stRun\3e371694151c4e0692003046f9d8e727.SC2Replay
659,Bails,64,25967,3625,42.0,181.0,766,Protoss,1,replays/1stRun\3e371694151c4e0692003046f9d8e727.SC2Replay
660,EnDerr,60,28975,9150,123.0,202.0,749,Zerg,0,replays/1stRun\3e62707a0ba14adf8f4dbfefa0ce4e8b.SC2Replay
661,Hydra,64,24405,8250,106.0,178.0,746,Zerg,1,replays/1stRun\3e62707a0ba14adf8f4dbfefa0ce4e8b.SC2Replay
662,MaNa,64,24988,2050,19.0,141.0,716,Protoss,0,replays/1stRun\3e6a5dc3e98d49c8b4b1b5fad692d87f.SC2Replay
663,SpeCial,60,22753,4325,65.0,157.0,725,Terraner,1,replays/1stRun\3e6a5dc3e98d49c8b4b1b5fad692d87f.SC2Replay
664,Replicant,47,10699,1575,23.0,78.0,477,Terraner,0,replays/1stRun\3e8188757c14440c9e8e8fbd246138f9.SC2Replay
665,MaNa,52,13739,550,6.0,78.0,445,Protoss,1,replays/1stRun\3e8188757c14440c9e8e8fbd246138f9.SC2Replay
666,Kelazhur,65,73852,5300,85.0,164.0,1015,Terraner,0,replays/1stRun\3e97eb04a05443a1ac79a1e96dfca1d0.SC2Replay
667,sOs,68,25812,1250,11.0,149.0,682,Protoss,1,replays/1stRun\3e97eb04a05443a1ac79a1e96dfca1d0.SC2Replay
668,MCanning,51,15154,1400,16.0,118.0,599,Protoss,0,replays/1stRun\3ea20eb7961a48d5ade6d4c3e7159c2a.SC2Replay
669,uThermal,62,14770,3000,46.0,125.0,607,Terraner,1,replays/1stRun\3ea20eb7961a48d5ade6d4c3e7159c2a.SC2Replay
670,Harstem,44,7206,725,9.0,62.0,376,Protoss,1,replays/1stRun\3ea579a84e8d48f58e4021d389c2c35d.SC2Replay
671,Guru,43,6361,1375,9.5,74.0,386,Zerg,0,replays/1stRun\3ea579a84e8d48f58e4021d389c2c35d.SC2Replay
672,Bunny,53,14569,3500,52.0,109.0,660,Terraner,1,replays/1stRun\3ebe892cc7b24cedbe47b3f0b71babaf.SC2Replay
673,ShoWTimE,59,19736,100,1.0,109.0,662,Protoss,0,replays/1stRun\3ebe892cc7b24cedbe47b3f0b71babaf.SC2Replay
674,Cham,53,28454,5200,37.0,162.0,810,Zerg,1,replays/1stRun\3ebff7d5eda640aea27bfc52e50c5ed6.SC2Replay
675,Erik,50,18176,1900,16.0,90.0,806,Zerg,0,replays/1stRun\3ebff7d5eda640aea27bfc52e50c5ed6.SC2Replay
676,Kelazhur,45,10382,1950,24.0,77.0,497,Terraner,0,replays/1stRun\3ec615a91f0e4b61b4091492c51d539d.SC2Replay
677,SortOf,44,9234,4000,42.0,100.0,483,Zerg,1,replays/1stRun\3ec615a91f0e4b61b4091492c51d539d.SC2Replay
678,INnoVation,18,1238,100,1.0,23.0,176,Terraner,1,replays/1stRun\3f14ae157d82408d8e18c4eb165286fb.SC2Replay
679,yohilo,21,1527,0,0.0,31.0,166,Terraner,0,replays/1stRun\3f14ae157d82408d8e18c4eb165286fb.SC2Replay
680,Zest,44,12959,1250,15.0,78.0,442,Protoss,1,replays/1stRun\3f626dba8c7e4b0b9ecfcd47b41bbb70.SC2Replay
681,HeRoMaRinE,43,10788,1800,27.0,86.0,477,Terraner,0,replays/1stRun\3f626dba8c7e4b0b9ecfcd47b41bbb70.SC2Replay
682,JonSnow,65,24973,6950,82.0,192.0,799,Zerg,0,replays/1stRun\3f6748f0e61c4cbaa669dd9113b2ff7e.SC2Replay
683,Nerchio,69,21528,7400,83.0,178.0,790,Zerg,1,replays/1stRun\3f6748f0e61c4cbaa669dd9113b2ff7e.SC2Replay
684,JonSnow,39,7470,1300,9.0,68.0,383,Zerg,1,replays/1stRun\3f88e0cb36c94d10ac05170c72e310e5.SC2Replay
685,MaSa,36,7075,1200,22.0,62.0,386,Terraner,0,replays/1stRun\3f88e0cb36c94d10ac05170c72e310e5.SC2Replay
686,SortOf,63,17753,4775,52.5,130.0,595,Zerg,0,replays/1stRun\3f8a086aaae94a1eb59d39605aceaaa5.SC2Replay
687,Nerchio,66,22772,4075,45.5,130.0,584,Zerg,1,replays/1stRun\3f8a086aaae94a1eb59d39605aceaaa5.SC2Replay
688,ShaDoWn,38,10666,850,10.0,62.0,412,Protoss,1,replays/1stRun\3f8d712ca8964264b1f15ebb9c39ff51.SC2Replay
689,Buster,32,8815,1100,18.0,62.0,427,Terraner,0,replays/1stRun\3f8d712ca8964264b1f15ebb9c39ff51.SC2Replay
690,Ninja,28,6051,1350,16.0,47.0,364,Protoss,1,replays/1stRun\3f902715c783432aa90351dbf71323e2.SC2Replay
691,Poizon,31,9401,675,8.0,55.0,374,Protoss,0,replays/1stRun\3f902715c783432aa90351dbf71323e2.SC2Replay
692,Snute,76,45026,10300,124.0,208.0,945,Zerg,1,replays/1stRun\3f97a412cea242cd89c9997b3d820a26.SC2Replay
693,TIME,66,37263,7975,123.0,204.0,901,Terraner,0,replays/1stRun\3f97a412cea242cd89c9997b3d820a26.SC2Replay
694,Time,31,9404,650,7.0,47.0,396,Terraner,1,replays/1stRun\3f99e2e574864f6098774f5ec59b7b18.SC2Replay
695,ShahriarDeMi,24,10741,1100,14.0,39.0,384,Terraner,0,replays/1stRun\3f99e2e574864f6098774f5ec59b7b18.SC2Replay
696,DnS,68,16688,2225,23.0,133.0,638,Protoss,1,replays/1stRun\3fa2aef26d0f495fb5d7fca80111d6ca.SC2Replay
697,Xaoras,59,19330,5450,45.0,138.0,636,Zerg,0,replays/1stRun\3fa2aef26d0f495fb5d7fca80111d6ca.SC2Replay
698,herO,56,19268,2800,30.0,117.0,770,Protoss,0,replays/1stRun\3fa72edfe68a4fbaba5afb2d5c89299a.SC2Replay
699,sOs,61,44499,2975,32.0,141.0,907,Protoss,1,replays/1stRun\3fa72edfe68a4fbaba5afb2d5c89299a.SC2Replay
700,Mamba,44,8920,1125,8.5,52.0,423,Zerg,0,replays/1stRun\3facf7040e7e4da3a49ab389059fbcff.SC2Replay
701,LiquidSnute,51,6313,1725,11.5,74.0,438,Zerg,1,replays/1stRun\3facf7040e7e4da3a49ab389059fbcff.SC2Replay
702,Bunny,36,8125,800,15.0,54.0,357,Terraner,0,replays/1stRun\3fcb8b48a861449596e03108391839f7.SC2Replay
703,Elazer,37,5569,1625,15.5,66.0,354,Zerg,1,replays/1stRun\3fcb8b48a861449596e03108391839f7.SC2Replay
704,Snute,65,9600,3300,33.0,114.0,492,Zerg,1,replays/1stRun\3fd6488bd6b24b3da2ffef1b003bfffe.SC2Replay
705,MacSed,44,11393,675,8.0,62.0,426,Protoss,0,replays/1stRun\3fd6488bd6b24b3da2ffef1b003bfffe.SC2Replay
706,Cham,71,13071,4675,46.5,176.0,628,Zerg,0,replays/1stRun\3fdbd870d3f0460bac074ece9b86d1a4.SC2Replay
707,Scarlett,67,28344,6625,83.5,160.0,620,Zerg,1,replays/1stRun\3fdbd870d3f0460bac074ece9b86d1a4.SC2Replay
708,GuMiho,51,72082,6825,99.0,164.0,1083,Terraner,1,replays/1stRun\3fe552d8711443e8895ae3241ffce5f6.SC2Replay
709,jjakji,65,52997,8000,118.0,212.0,1069,Terraner,0,replays/1stRun\3fe552d8711443e8895ae3241ffce5f6.SC2Replay
710,BLY,41,10934,1575,10.5,68.0,460,Zerg,0,replays/1stRun\4a073f93ed2d406bae7f68c6cadbd780.SC2Replay
711,LiquidSnute,44,11304,1950,20.0,76.0,472,Zerg,1,replays/1stRun\4a073f93ed2d406bae7f68c6cadbd780.SC2Replay
712,TRUE,33,6139,1175,11.5,50.0,357,Zerg,0,replays/1stRun\4a308b84305b4ce79d9e489b1d0f7e37.SC2Replay
713,Cham,40,8658,1700,15.0,68.0,393,Zerg,1,replays/1stRun\4a308b84305b4ce79d9e489b1d0f7e37.SC2Replay
714,Scarlett,24,6236,1850,21.0,44.0,328,Zerg,1,replays/1stRun\4a3d93bbcd8340e2bc8dd341750165e2.SC2Replay
715,ShaDoWn,21,3671,125,2.0,31.0,229,Protoss,0,replays/1stRun\4a3d93bbcd8340e2bc8dd341750165e2.SC2Replay
716,GAMETIME,51,4776,1200,9.0,66.0,397,Zerg,1,replays/1stRun\4a4580272aa4409ba5af67ae0902e49a.SC2Replay
717,TheoRy,27,3958,425,6.0,46.0,278,Protoss,0,replays/1stRun\4a4580272aa4409ba5af67ae0902e49a.SC2Replay
718,Lambo,87,30341,8600,103.0,198.0,800,Zerg,1,replays/1stRun\4a662946bf1841f1b5634afd71e26536.SC2Replay
719,lllIIIIllll,70,27179,3700,41.0,173.0,723,Protoss,0,replays/1stRun\4a662946bf1841f1b5634afd71e26536.SC2Replay
720,herO,64,18078,1125,12.0,109.0,590,Protoss,1,replays/1stRun\4ab064835fdf4dcd9cc789e33a052463.SC2Replay
721,Snute,52,16377,3950,49.0,96.0,593,Zerg,0,replays/1stRun\4ab064835fdf4dcd9cc789e33a052463.SC2Replay
722,LiquidMaNa,59,30353,3900,40.0,133.0,758,Protoss,0,replays/1stRun\4ad9a62ad6704780afeb3aeab022a0f3.SC2Replay
723,Lambo,78,29320,4075,43.5,136.0,724,Zerg,1,replays/1stRun\4ad9a62ad6704780afeb3aeab022a0f3.SC2Replay
724,SortOf,44,8231,1750,14.0,58.0,402,Zerg,0,replays/1stRun\4adefb71570741a5b64dca9a46701dbf.SC2Replay
725,puCK,45,8490,700,8.0,70.0,395,Protoss,1,replays/1stRun\4adefb71570741a5b64dca9a46701dbf.SC2Replay
726,DnS,41,6109,500,6.0,62.0,362,Protoss,0,replays/1stRun\4ae90340da30426fbe2e6c32d0f8e787.SC2Replay
727,SouLeer,26,6846,1550,14.0,52.0,352,Zerg,1,replays/1stRun\4ae90340da30426fbe2e6c32d0f8e787.SC2Replay
728,Harstem,74,49076,3425,37.0,182.0,944,Protoss,0,replays/1stRun\4af798e1a4e64df1ad28a5fef3df5fd0.SC2Replay
729,Lambo,61,45984,12900,129.0,272.0,985,Zerg,1,replays/1stRun\4af798e1a4e64df1ad28a5fef3df5fd0.SC2Replay
730,Snute,46,16516,5550,75.0,130.0,782,Zerg,1,replays/1stRun\4b19ab1378094f8db613ee8376044e93.SC2Replay
731,Elazer,56,16872,3750,45.0,106.0,753,Zerg,0,replays/1stRun\4b19ab1378094f8db613ee8376044e93.SC2Replay
732,Scarlett,66,41375,10300,121.0,184.0,807,Zerg,1,replays/1stRun\4b32dfc2839c43a5be0a0cf759647190.SC2Replay
733,Serral,68,39116,8500,99.0,232.0,810,Zerg,0,replays/1stRun\4b32dfc2839c43a5be0a0cf759647190.SC2Replay
734,Zanster,25,4507,1325,16.5,44.0,298,Zerg,1,replays/1stRun\4b3a1373739b4eb990176ae26e31d7b1.SC2Replay
735,Wilo,32,3480,900,8.0,44.0,298,Zerg,0,replays/1stRun\4b3a1373739b4eb990176ae26e31d7b1.SC2Replay
736,ByuN,60,21658,3100,48.0,125.0,690,Terraner,1,replays/1stRun\4b6ece5471f64a78880936e41c391f5b.SC2Replay
737,Solar,63,18645,4375,43.5,130.0,688,Zerg,0,replays/1stRun\4b6ece5471f64a78880936e41c391f5b.SC2Replay
738,soul,53,14892,1850,28.0,101.0,594,Terraner,1,replays/1stRun\4b892448c7134e9f893e60f501f53715.SC2Replay
739,OGZest,46,14141,300,3.0,86.0,489,Protoss,0,replays/1stRun\4b892448c7134e9f893e60f501f53715.SC2Replay
740,Elazer,58,13118,4850,60.0,122.0,542,Zerg,0,replays/1stRun\4ba72ecfd967420694726724b4da275b.SC2Replay
741,Zanster,59,16205,6950,81.0,130.0,620,Zerg,1,replays/1stRun\4ba72ecfd967420694726724b4da275b.SC2Replay
742,JonSnow,34,6365,1125,8.5,52.0,351,Zerg,0,replays/1stRun\4ba76effea1b49dea262a46a82ef0ab1.SC2Replay
743,viOLet,39,5895,1100,7.0,52.0,349,Zerg,1,replays/1stRun\4ba76effea1b49dea262a46a82ef0ab1.SC2Replay
744,Petraeus,50,9798,2250,20.0,82.0,413,Zerg,1,replays/1stRun\4bbf95716d11441a85eb82910b59ffb5.SC2Replay
745,PiG,49,10395,1550,7.0,90.0,412,Zerg,0,replays/1stRun\4bbf95716d11441a85eb82910b59ffb5.SC2Replay
746,soO,67,54194,10325,136.5,216.0,873,Zerg,0,replays/1stRun\4bc4a26fe9c24a8bb1daaa85df7feff1.SC2Replay
747,TSGSolar,62,23034,9000,122.0,216.0,755,Zerg,1,replays/1stRun\4bc4a26fe9c24a8bb1daaa85df7feff1.SC2Replay
748,Cuddlebear,27,9081,700,14.0,47.0,440,Terraner,1,replays/1stRun\4bc85b50f99a493d935abff2918450cb.SC2Replay
749,ZergGirl,22,14028,1400,16.0,52.0,446,Zerg,0,replays/1stRun\4bc85b50f99a493d935abff2918450cb.SC2Replay
750,Harstem,57,9901,3050,27.0,94.0,526,Protoss,0,replays/1stRun\4bca8f173624422f9e6d22bb22f37a65.SC2Replay
751,Snute,49,13062,4900,58.0,146.0,534,Zerg,1,replays/1stRun\4bca8f173624422f9e6d22bb22f37a65.SC2Replay
752,HeRoMaRinE,40,13490,4325,62.0,118.0,605,Terraner,0,replays/1stRun\4be130e5e3414f1f9da9e5e4dd7085a0.SC2Replay
753,Ryung,52,17820,3625,51.0,126.0,606,Terraner,1,replays/1stRun\4be130e5e3414f1f9da9e5e4dd7085a0.SC2Replay
754,uThermal,14,1372,100,1.0,23.0,171,Terraner,1,replays/1stRun\4be8d6ac2a714ca383ee71612b007d8e.SC2Replay
755,Snute,21,2132,300,0.0,22.0,167,Zerg,0,replays/1stRun\4be8d6ac2a714ca383ee71612b007d8e.SC2Replay
756,PiLiPiLi,48,16233,525,6.0,86.0,494,Protoss,0,replays/1stRun\4bf338370cf8426da58f58e05c00f2ec.SC2Replay
757,Serral,40,8419,2950,30.0,98.0,492,Zerg,1,replays/1stRun\4bf338370cf8426da58f58e05c00f2ec.SC2Replay
758,Elazer,84,44052,7500,92.0,198.0,844,Zerg,1,replays/1stRun\4c10c3f2d5e3436489987a918b748636.SC2Replay
759,HeRoMaRinE,77,41201,6500,82.0,212.0,910,Terraner,0,replays/1stRun\4c10c3f2d5e3436489987a918b748636.SC2Replay
760,Elazer,43,5289,1200,10.0,58.0,342,Zerg,1,replays/1stRun\4c373644edab4b51b597f6d5ad8e0ca4.SC2Replay
761,Patience,41,5492,800,9.0,54.0,344,Protoss,0,replays/1stRun\4c373644edab4b51b597f6d5ad8e0ca4.SC2Replay
762,Neeb,80,33933,6200,62.0,196.0,833,Protoss,1,replays/1stRun\4c3901a9317e4cba8f4c6dd2ef0809e0.SC2Replay
763,Snute,69,35870,10800,110.0,200.0,840,Zerg,0,replays/1stRun\4c3901a9317e4cba8f4c6dd2ef0809e0.SC2Replay
764,Zanster,82,65906,10700,113.0,220.0,933,Zerg,0,replays/1stRun\4c45224ec32446fbb2597d5ba2d4cd7d.SC2Replay
765,FanTaSy,72,54578,6900,84.0,218.0,981,Terraner,1,replays/1stRun\4c45224ec32446fbb2597d5ba2d4cd7d.SC2Replay
766,ReiGN,52,14722,1575,19.0,101.0,558,Protoss,0,replays/1stRun\4c4c431606cf41249f0a51ae0f7b8439.SC2Replay
767,Ryung,50,16785,2400,36.0,102.0,557,Terraner,1,replays/1stRun\4c4c431606cf41249f0a51ae0f7b8439.SC2Replay
768,Nerchio,27,4362,1225,13.5,44.0,311,Zerg,1,replays/1stRun\4c4ffe6e975640f1b07057be0f4d540a.SC2Replay
769,Mackintac,25,5474,1100,11.0,44.0,304,Zerg,0,replays/1stRun\4c4ffe6e975640f1b07057be0f4d540a.SC2Replay
770,Replicant,39,11418,1075,18.0,62.0,469,Terraner,0,replays/1stRun\4c69c56a63ce4664aab6169e761b3108.SC2Replay
771,Lambo,62,8929,2400,22.0,98.0,498,Zerg,1,replays/1stRun\4c69c56a63ce4664aab6169e761b3108.SC2Replay
772,Elazer,51,20058,3350,39.0,106.0,553,Zerg,0,replays/1stRun\4c84d0150b2c410fb096538759085027.SC2Replay
773,Zanster,52,17508,5250,68.0,146.0,589,Zerg,1,replays/1stRun\4c84d0150b2c410fb096538759085027.SC2Replay
774,Dayshi,29,7926,500,7.0,54.0,365,Terraner,0,replays/1stRun\4c925965cb45463d8afa492ccd088670.SC2Replay
775,Nerchio,43,12974,2100,14.0,106.0,483,Zerg,1,replays/1stRun\4c925965cb45463d8afa492ccd088670.SC2Replay
776,Lobo,30,7437,500,8.0,62.0,386,Protoss,1,replays/1stRun\4ca2577f6201425cbc65f05670141897.SC2Replay
777,SouLeer,25,11637,2450,29.0,76.0,402,Zerg,0,replays/1stRun\4ca2577f6201425cbc65f05670141897.SC2Replay
778,RiSky,37,6660,2025,19.5,66.0,387,Zerg,0,replays/1stRun\4cb89f42420f48f7914ea8cbbfc8fce3.SC2Replay
779,losira,39,5709,1425,11.5,60.0,358,Zerg,1,replays/1stRun\4cb89f42420f48f7914ea8cbbfc8fce3.SC2Replay
780,CMStormPolt,25,3862,1050,21.0,55.0,364,Terraner,1,replays/1stRun\4ccaf02c18514389b5c00b6a2833d470.SC2Replay
781,Lambo,26,20908,2500,26.0,70.0,627,Zerg,0,replays/1stRun\4ccaf02c18514389b5c00b6a2833d470.SC2Replay
782,Optimus,18,2066,150,3.0,23.0,187,Terraner,0,replays/1stRun\4cdd1bd8e4fe4befaad1ffe67629243e.SC2Replay
783,Solar,18,2515,450,4.0,22.0,184,Zerg,1,replays/1stRun\4cdd1bd8e4fe4befaad1ffe67629243e.SC2Replay
784,Lambo,72,46036,6350,55.0,176.0,800,Zerg,1,replays/1stRun\4ce7f4d8769045e49aa80a46b22afdb6.SC2Replay
785,Reynor,77,23823,4275,38.5,136.0,619,Zerg,0,replays/1stRun\4ce7f4d8769045e49aa80a46b22afdb6.SC2Replay
786,soul,42,8562,1775,22.0,78.0,437,Terraner,1,replays/1stRun\4cea55c425c14682a7d5d71d29d11878.SC2Replay
787,Kas,39,9925,1275,16.0,62.0,438,Terraner,0,replays/1stRun\4cea55c425c14682a7d5d71d29d11878.SC2Replay
788,InZaNe,69,51875,6625,101.0,196.0,970,Terraner,1,replays/1stRun\4d0f3d93268f4f68b2261229658d23dc.SC2Replay
789,GOStephano,75,46845,7275,71.5,168.0,810,Zerg,0,replays/1stRun\4d0f3d93268f4f68b2261229658d23dc.SC2Replay
790,Elazer,80,29966,6600,68.0,216.0,755,Zerg,1,replays/1stRun\4d0fca0a0e1b4e7086679957826638e4.SC2Replay
791,puCK,66,25351,1725,19.0,133.0,691,Protoss,0,replays/1stRun\4d0fca0a0e1b4e7086679957826638e4.SC2Replay
792,PtitDrogo,43,7172,900,10.0,62.0,360,Protoss,0,replays/1stRun\4d1f7ce869a44d66ad4023083a90bda8.SC2Replay
793,Zanster,42,5119,1050,8.0,58.0,363,Zerg,1,replays/1stRun\4d1f7ce869a44d66ad4023083a90bda8.SC2Replay
794,viOLet,25,18004,3025,38.5,74.0,597,Zerg,1,replays/1stRun\4d39d415360849b6a53fdbc9bfb6cb65.SC2Replay
795,Has,32,13781,200,2.0,62.0,496,Protoss,0,replays/1stRun\4d39d415360849b6a53fdbc9bfb6cb65.SC2Replay
796,Harstem,64,27694,3375,34.0,133.0,718,Protoss,0,replays/1stRun\4d3c4877c5cd4cf98b2d9038306fadfa.SC2Replay
797,JonSnow,69,26335,4425,43.5,136.0,716,Zerg,1,replays/1stRun\4d3c4877c5cd4cf98b2d9038306fadfa.SC2Replay
798,liquidthermy,71,24578,1875,27.0,133.0,678,Terraner,1,replays/1stRun\4d4d45d21578451fbf48b1a8c3a24933.SC2Replay
799,SortOf,73,19706,4250,38.0,136.0,729,Zerg,0,replays/1stRun\4d4d45d21578451fbf48b1a8c3a24933.SC2Replay
800,Scarlett,53,7866,1275,9.5,66.0,400,Zerg,1,replays/1stRun\4d86591f387d494d88ac4000e80fa251.SC2Replay
801,Harstem,44,7801,1300,13.0,78.0,400,Protoss,0,replays/1stRun\4d86591f387d494d88ac4000e80fa251.SC2Replay
802,Demi,65,32805,10225,118.5,216.0,812,Zerg,0,replays/1stRun\4d8f2e5827be4f9ea4e1ba17989fed99.SC2Replay
803,MeomaikA,67,31359,8750,122.0,208.0,793,Zerg,1,replays/1stRun\4d8f2e5827be4f9ea4e1ba17989fed99.SC2Replay
804,liquidthermy,74,31002,8100,120.0,212.0,955,Terraner,0,replays/1stRun\4d998d0197df40fb8c160ee27b71ee14.SC2Replay
805,Harstem,77,44542,4500,50.0,212.0,942,Protoss,1,replays/1stRun\4d998d0197df40fb8c160ee27b71ee14.SC2Replay
806,Nerchio,79,22808,9450,111.0,200.0,791,Zerg,1,replays/1stRun\4d9aa362c55e47469996111abc963448.SC2Replay
807,Neeb,71,24983,2850,29.0,149.0,724,Protoss,0,replays/1stRun\4d9aa362c55e47469996111abc963448.SC2Replay
808,ShoWTimE,41,7414,1250,13.0,70.0,405,Protoss,0,replays/1stRun\4da7f7273590431a8036fcc5ef6665fc.SC2Replay
809,Kelazhur,39,9432,800,16.0,62.0,408,Terraner,1,replays/1stRun\4da7f7273590431a8036fcc5ef6665fc.SC2Replay
810,Cham,67,13004,2800,13.0,146.0,541,Zerg,1,replays/1stRun\4dc650e35353438096361a51ac2ceb5d.SC2Replay
811,Wilo,62,15488,2700,23.0,106.0,540,Zerg,0,replays/1stRun\4dc650e35353438096361a51ac2ceb5d.SC2Replay
812,GOStephano,57,12186,3225,31.5,114.0,508,Zerg,1,replays/1stRun\4dca8eba6d994761a3692179f6afb745.SC2Replay
813,HellraiseR,68,17419,1125,12.0,117.0,635,Protoss,0,replays/1stRun\4dca8eba6d994761a3692179f6afb745.SC2Replay
814,ViBE,41,9615,1350,10.0,52.0,421,Zerg,1,replays/1stRun\4dccb61e12ed405ba19fdf5873759c2c.SC2Replay
815,Allaryce,29,11738,1075,8.5,44.0,422,Zerg,0,replays/1stRun\4dccb61e12ed405ba19fdf5873759c2c.SC2Replay
816,Hjax,64,25872,1875,20.0,125.0,715,Protoss,0,replays/1stRun\4dd752139bd44e94a9caa447bb8fb9f7.SC2Replay
817,TheWagon,74,32047,7200,57.0,176.0,763,Zerg,1,replays/1stRun\4dd752139bd44e94a9caa447bb8fb9f7.SC2Replay
818,Solar,49,8510,1900,13.0,90.0,454,Zerg,1,replays/1stRun\4dd98dc116184a2d91d2407e9bfc0fed.SC2Replay
